3,0.5376344086021505
3,0.5040650406504065
3,0.5983935742971888
3,0.6538461538461539
3,0.6451612903225806
3,0.5884057971014492
3,0.4811320754716981
3,0.5895522388059702
3,0.6337209302325582
3,0.6788990825688074
3,0.6838709677419355
3,0.5714285714285714
3,0.5691056910569106
3,0.6064516129032258
3,0.6042780748663101
3,0.6125
3,0.5198019801980198
3,0.6015037593984962
3,0.6242038216560509
3,0.6354166666666666
3,0.5797101449275363
3,0.6442953020134228
3,0.5714285714285714
3,0.5619047619047619
3,0.6422764227642277
3,0.5555555555555556
3,0.6872427983539094
3,0.675
3,0.6375838926174496
3,0.5100671140939598
3,0.6016260162601627
3,0.7862595419847328
3,0.64
3,0.5772357723577236
3,0.6293706293706294
3,0.5703703703703704
3,0.4878048780487805
3,0.6685393258426966
3,0.6282420749279539
3,0.6784452296819788
3,0.7479674796747967
3,0.7168141592920354
3,0.6183745583038869
3,0.52
3,0.6224489795918368
3,0.6766917293233082
3,0.5342465753424658
3,0.6612903225806451
3,0.8106995884773662
3,0.6502732240437158
3,0.7142857142857143
3,0.6550724637681159
3,0.6129032258064516
3,0.7168141592920354
3,0.5609756097560976
3,0.7026022304832714
3,0.7096774193548387
3,0.656084656084656
3,0.5915492957746479
3,0.6485355648535565
3,0.6384615384615384
3,0.6590909090909091
3,0.7723577235772358
3,0.5234899328859061
3,0.6113074204946997
3,0.6215139442231076
3,0.6341463414634146
3,0.6341463414634146
3,0.6886543535620053
3,0.7079646017699115
3,0.6090225563909775
3,0.6077586206896551
3,0.6738197424892703
3,0.6458333333333334
3,0.5132743362831859
3,0.6013289036544851
3,0.6027397260273972
3,0.665158371040724
3,0.7261146496815286
3,0.6305555555555555
3,0.6528497409326425
3,0.6521739130434783
3,0.6944444444444444
3,0.680365296803653
3,0.5379310344827586
3,0.6910569105691057
3,0.6811594202898551
3,0.6606498194945848
3,0.6770833333333334
3,0.7560975609756098
3,0.5628140703517588
3,0.6484375
3,0.6685878962536023
3,0.575
3,0.6259541984732825
3,0.5571428571428572
3,0.6217948717948718
3,0.4264705882352941
3,0.723404255319149
3,0.5161290322580645
3,0.6676470588235294
3,0.5572519083969466
3,0.5353535353535354
3,0.6683417085427136
3,0.6751054852320675
3,0.655367231638418
3,0.6132075471698113
3,0.6894586894586895
3,0.5027322404371585
3,0.553030303030303
3,0.7111913357400722
3,0.5720524017467249
3,0.615
3,0.6385964912280702
3,0.6855895196506551
3,0.6404494382022472
3,0.6142131979695431
3,0.5402298850574713
3,0.7030567685589519
3,0.6575342465753424
3,0.7874015748031497
3,0.6938775510204082
3,0.75
3,0.5751295336787565
3,0.6582278481012658
3,0.6065573770491803
3,0.7336244541484717
3,0.7010309278350515
3,0.6153846153846154
3,0.639344262295082
3,0.5859375
3,0.7417840375586855
3,0.6991150442477876
3,0.7195121951219512
3,0.6606606606606606
3,0.6494845360824743
3,0.7307692307692307
3,0.6571428571428571
3,0.5625
3,0.6798561151079137
3,0.722488038277512
3,0.6882352941176471
3,0.6591760299625468
3,0.6666666666666666
3,0.6441281138790036
3,0.6850828729281768
3,0.6385964912280702
3,0.7485380116959064
3,0.6727272727272727
3,0.550561797752809
3,0.5878787878787879
3,0.7137931034482758
3,0.564625850340136
3,0.691304347826087
3,0.6970954356846473
3,0.5267857142857143
3,0.7230215827338129
3,0.7112970711297071
3,0.5780590717299579
3,0.8455284552845529
3,0.5072463768115942
3,0.6785714285714286
3,0.6228070175438597
3,0.65
3,0.5833333333333334
3,0.695364238410596
3,0.6266666666666667
3,0.7054263565891473
3,0.724907063197026
3,0.6254980079681275
3,0.6212121212121212
3,0.6236933797909407
3,0.7147766323024055
3,0.7212121212121212
3,0.680327868852459
3,0.6073298429319371
3,0.6507936507936508
3,0.7289377289377289
3,0.6973684210526315
3,0.6302521008403361
3,0.6268656716417911
3,0.6384180790960452
3,0.7269076305220884
3,0.6271186440677966
3,0.7081339712918661
3,0.688212927756654
3,0.6233766233766234
3,0.5794392523364486
3,0.6889763779527559
3,0.635593220338983
3,0.6686746987951807
3,0.6335078534031413
